seed,generation,generation_best_objective,generation_best_open_branches,global_best_objective,global_best_open_branches,evaluated_unique_candidates
202,9,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1529
202,10,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1551
202,11,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1573
202,12,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1594
202,13,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1618
202,14,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1639
202,15,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1656
202,16,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1673
202,17,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1691
202,18,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1712
202,19,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1736
202,20,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1751
202,21,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1771
202,22,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1794
202,23,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1817
202,24,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1835
202,25,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1853
202,26,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1868
202,27,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1887
202,28,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,1902
303,0,451.73212160125024,20-39-57-62-71,451.73212160125024,20-39-57-62-71,2034
303,1,451.73212160125024,20-39-57-62-71,451.73212160125024,20-39-57-62-71,2074
303,2,446.45259204886133,20-42-57-62-71,446.45259204886133,20-42-57-62-71,2116
303,3,446.45259204886133,20-42-57-62-71,446.45259204886133,20-42-57-62-71,2156
303,4,439.16917802575927,10-14-44-57-62,439.16917802575927,10-14-44-57-62,2192
303,5,438.66045592781745,9-20-43-55-63,438.66045592781745,9-20-43-55-63,2232
303,6,421.2183273177128,10-20-45-56-61,421.2183273177128,10-20-45-56-61,2263
303,7,416.94404398672395,9-20-58-62-71,416.94404398672395,9-20-58-62-71,2293
303,8,414.6959984965634,10-20-45-58-61,414.6959984965634,10-20-45-58-61,2319
303,9,414.6959984965634,10-20-45-58-61,414.6959984965634,10-20-45-58-61,2341
303,10,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2358
303,11,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2375
303,12,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2398
303,13,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2420
303,14,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2434
303,15,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2455
303,16,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2474
303,17,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2490
303,18,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2503
303,19,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2529
303,20,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2543
303,21,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2558
303,22,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2572
303,23,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2592
303,24,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2607
303,25,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2622
303,26,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2643
303,27,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2658
303,28,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,2676
404,0,469.0416321481086,17-35-58-61-71,469.0416321481086,17-35-58-61-71,2807
404,1,435.2317068332462,17-58-61-69-71,435.2317068332462,17-58-61-69-71,2843
404,2,435.2317068332462,17-58-61-69-71,435.2317068332462,17-58-61-69-71,2881
404,3,432.4624389477051,9-17-45-55-61,432.4624389477051,9-17-45-55-61,2917
404,4,426.3449277792334,9-18-44-58-62,426.3449277792334,9-18-44-58-62,2947
404,5,422.68989109327725,9-17-45-58-61,422.68989109327725,9-17-45-58-61,2974
404,6,420.5248216237195,10-16-57-61-71,420.5248216237195,10-16-57-61-71,3002
404,7,414.1965758084273,10-17-58-61-71,414.1965758084273,10-17-58-61-71,3025
404,8,414.1965758084273,10-17-58-61-71,414.1965758084273,10-17-58-61-71,3043
404,9,413.90614283663785,10-19-57-61-71,413.90614283663785,10-19-57-61-71,3060
404,10,410.92635158790074,10-18-58-61-71,410.92635158790074,10-18-58-61-71,3072
404,11,410.5724660971832,10-19-58-61-71,410.5724660971832,10-19-58-61-71,3084
404,12,410.5724660971832,10-19-58-61-71,410.5724660971832,10-19-58-61-71,3094
404,13,410.5724660971832,10-19-58-61-71,410.5724660971832,10-19-58-61-71,3118
404,14,410.5724660971832,10-19-58-61-71,410.5724660971832,10-19-58-61-71,3135
404,15,410.5724660971832,10-19-58-61-71,410.5724660971832,10-19-58-61-71,3152
404,16,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3176
404,17,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3200
404,18,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3217
404,19,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3232
404,20,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3247
404,21,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3255
404,22,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3270
404,23,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3284
404,24,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3295
404,25,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3314
404,26,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3332
404,27,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3345
404,28,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3361
505,0,474.80826310441836,14-38-45-56-63,474.80826310441836,14-38-45-56-63,3492
505,1,432.3280702332532,10-18-44-55-62,432.3280702332532,10-18-44-55-62,3531
505,2,423.60003295561705,10-18-55-62-71,423.60003295561705,10-18-55-62-71,3568
505,3,423.60003295561705,10-18-55-62-71,423.60003295561705,10-18-55-62-71,3603
505,4,421.2183273177128,10-20-45-56-61,421.2183273177128,10-20-45-56-61,3632
505,5,416.7980743835712,10-20-56-61-71,416.7980743835712,10-20-56-61-71,3663
505,6,416.7980743835712,10-20-56-61-71,416.7980743835712,10-20-56-61-71,3688
505,7,416.7980743835712,10-20-56-61-71,416.7980743835712,10-20-56-61-71,3710
505,8,414.6959984965634,10-20-45-58-61,414.6959984965634,10-20-45-58-61,3733
505,9,410.92635158790074,10-18-58-61-71,410.92635158790074,10-18-58-61-71,3756
505,10,410.92635158790074,10-18-58-61-71,410.92635158790074,10-18-58-61-71,3775
505,11,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3792
505,12,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3803
505,13,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3815
505,14,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3829
505,15,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3843
505,16,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3853
505,17,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3869
505,18,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3885
505,19,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3901
505,20,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3916
505,21,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3928
505,22,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3942
505,23,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3960
505,24,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3974
505,25,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,3986
505,26,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,4000
505,27,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,4014
505,28,410.2757455624217,10-20-58-61-71,410.2757455624217,10-20-58-61-71,4028
