candidate,source,seed,feasible,objective,EENS_MWh,CVaR_MWh,Expected_RI,SAIDI_h_per_customer,ASAI
5-37-45-63-70,random_pool,101.0,True,2081.0935972674947,2.7553606456656587,9.107687758788746,0.8304308840272757,1.0164430952773793,0.9998839676831875
7-9-13-43-64,random_pool,101.0,True,1284.1328468188417,1.5569690637480664,8.641792464181533,0.877482755324213,0.8138889806055898,0.9999070902990176
8-21-37-45-70,random_pool,101.0,True,1850.9095383312065,2.395637863416602,8.408852171592482,0.7989810299172324,1.0236807177491272,0.9998831414705766
18-21-37-46-71,random_pool,101.0,True,2338.0925238686564,3.3186002691208976,10.72458806966382,0.7113483585650744,1.2598850504194115,0.9998561775056599
8-17-38-43-73,random_pool,101.0,True,1845.291540108491,2.436555360428481,8.453600499052316,0.8486478769274689,1.0627760516306501,0.9998786785329189
11-17-39-44-46,random_pool,101.0,True,2632.708759489994,3.911339712500558,11.372284954977612,0.7365864185012702,1.212760208189249,0.9998615570538597
13-41-44-72-73,random_pool,101.0,True,1518.8298011282873,2.1075918742076825,8.410720941756287,0.8131521184135886,0.8494772619675985,0.9999030277098211
16-25-37-43-54,random_pool,101.0,True,1120.06342442109,1.433923806398421,6.968297733142865,0.9074065937246074,0.5418352105085916,0.9999381466654671
6-13-61-69-71,random_pool,101.0,True,1867.0869880702376,2.4824412822209387,8.650591827190588,0.824570628974241,1.1004664171555714,0.9998743759797768
23-37-45-56-70,random_pool,101.0,True,1131.8853988186502,1.4436253506919088,7.07435539660656,0.9060255496478792,0.5514007306266646,0.9999370547111157
8-10-14-23-71,random_pool,101.0,True,1287.1082096528116,1.576443685138785,8.377876731469872,0.8951523434570545,0.8024518857711371,0.9999083959034508
17-22-47-69-71,random_pool,101.0,True,2271.779369225352,3.2772838656175702,10.484690768840002,0.7189188426097772,1.255940293030854,0.9998566278204303
9-24-43-52-70,random_pool,101.0,True,1198.341432664734,1.4624885025542174,8.264929403852436,0.9092056645929569,0.5709193187170003,0.9999348265617903
8-22-36-45-70,random_pool,101.0,True,1891.312979537432,2.463646994266802,8.518888994608641,0.8158408192693356,1.0529597345082435,0.9998797991170653
10-14-43-49-63,random_pool,101.0,True,1459.1694010329493,2.0490924362310965,9.154727378458869,0.793947757971739,0.9255386106760876,0.9998943449074571
18-40-44-48-63,random_pool,101.0,True,1903.2881008127533,2.695463920884788,10.00374516956754,0.729721622352736,1.09858081700027,0.999874591230936
10-20-23-44-72,random_pool,101.0,True,1480.8624494505548,2.0402354583530107,8.34145101675688,0.8315678061883653,0.8417281659920284,0.9999039123098182
19-26-35-45-56,random_pool,101.0,True,1082.2961160138693,1.3783526500394077,6.967125777468581,0.9104352460999687,0.5359980650824162,0.9999388130062691
5-15-61-69-71,random_pool,101.0,True,1875.1267150635704,2.487970133129352,8.661400373312327,0.8243959195678057,1.103831340833075,0.9998739918560693
8-10-16-23-43,random_pool,101.0,True,1292.1611209819225,1.5772698204211213,8.377876731469872,0.8950477660719806,0.8026370941849132,0.9999083747609377
19-41-43-46-64,random_pool,101.0,True,2200.6160654156733,3.15287468235271,10.460346873396912,0.7171626097552071,1.2250294472105359,0.9998601564557978
13-42-43-48-63,random_pool,101.0,True,1911.900190457773,2.7344370850703807,10.000969680873622,0.7296567805398663,1.1210951636998059,0.9998720211000343
4-19-43-63-69,random_pool,101.0,True,1994.3501917656372,2.6357438516734404,8.94372285924065,0.8229033019701096,1.1526564762934381,0.9998684182104688
4-17-21-38-43,random_pool,101.0,True,2096.25341779514,2.727968577323296,9.135575134069022,0.8070301781595771,1.1713006065759735,0.9998662898850941
20-40-58-61-71,random_pool,101.0,True,728.5114130406353,0.9409423792158174,5.70416768017715,0.9307135694171078,0.41624837781794577,0.9999524830618929
16-22-40-44-56,random_pool,101.0,True,1131.4805699114845,1.446764801644067,7.032739592366689,0.9075047815803761,0.5515059752614487,0.999937042696888
12-18-40-45-58,random_pool,101.0,True,1317.8283133158957,1.6927213904186014,8.457928958818904,0.898865319804288,0.5406131290570034,0.999938286172482
9-12-14-45-58,random_pool,101.0,True,1338.8380649452147,1.6876858068061937,9.155559948866024,0.9007551911082907,0.5904638287629549,0.9999325954533376
20-26-38-43-47,random_pool,101.0,True,2284.1952953727427,3.262083888578659,10.668994627361405,0.7125172927873653,1.252045085432993,0.9998570724788318
17-36-58-61-71,random_pool,101.0,True,750.3565149787748,0.9645619054468219,5.768350856224088,0.930124445099002,0.4225503356894483,0.9999517636603095
8-25-41-70-71,random_pool,101.0,True,1764.1078741241445,2.2997496091655223,8.24025646082005,0.8012310086373873,1.0017245185935628,0.9998856478860053
10-15-21-52-71,random_pool,101.0,True,1230.0030585968561,1.506178907707142,8.19549722775065,0.9083296980069352,0.5842673427352021,0.9999333028147562
8-14-22-43-69,random_pool,101.0,True,1757.342566624257,2.294936243053632,8.292540071729638,0.804695510289172,0.9492000803883031,0.9998916438264397
17-43-47-61-69,random_pool,101.0,True,1987.7403301005534,2.834216326210867,10.212201224977006,0.7239916244789639,1.1337917376463265,0.9998705717194468
9-15-43-46-64,random_pool,101.0,True,2137.1792377825827,3.024201581536995,11.333289315863148,0.7424023738592844,1.1919797870377038,0.999863929248055
9-13-45-46-62,random_pool,101.0,True,1910.4136914425444,2.682233201425677,11.136403086638083,0.7592748536294127,1.1047375938502848,0.9998738884025286
4-11-19-45-69,random_pool,101.0,True,1999.2040064845928,2.587956968745979,10.093918525660243,0.8464143857971627,0.8226301683282076,0.9999060924465378
7-16-23-40-44,random_pool,101.0,True,1948.7181647197117,2.5287826586229563,8.78065292998235,0.7922931289715477,1.051990157281494,0.9998799097993971
13-58-62-69-71,random_pool,101.0,True,729.9508941697816,0.9803470912618871,5.7182549336007105,0.9303450181734949,0.42541204418352774,0.9999514369812575
17-41-46-64-71,random_pool,101.0,True,2197.9423630975048,3.155139921147433,10.460346873396912,0.7171476647853198,1.2253245481013613,0.9998601227684816
4-12-19-36-44,random_pool,101.0,True,2140.715878171524,2.7630343336046437,9.759225243633852,0.8394587390197036,0.8864148695637633,0.9998988110879493
9-18-56-59-71,random_pool,101.0,True,2121.1617435663525,2.655492478817734,12.225830729822464,0.5948271260783957,0.7833933970203335,0.9999105715300205
5-9-13-44-59,random_pool,101.0,True,2201.502316823572,2.7708228098508885,12.225830729822464,0.5851070247066046,0.8100346272527743,0.9999075302936926
4-13-36-44-62,random_pool,101.0,True,2129.263726140387,2.809584463166683,9.255869103623727,0.8289875157753733,1.0267556844783232,0.9998827904469774
40-44-55-62-70,random_pool,101.0,True,788.833156872669,1.0580501962749733,5.833317894829268,0.9272591889714946,0.46266483112983986,0.999947184380008
6-19-36-43-64,random_pool,101.0,True,2118.199257961559,2.7931190084508453,9.242586875754085,0.8295767485417614,1.0312840015515656,0.9998822735158046
6-16-35-44-60,random_pool,101.0,True,2942.3023685217727,4.0122817461341205,10.620102389192388,0.46025209459384975,1.090677289612955,0.9998754934600899
18-40-44-53-63,random_pool,101.0,True,783.4530171053702,1.0050569278238801,5.783193680037014,0.9270521256639216,0.46252157955058737,0.999947200732928
14-23-42-44-46,random_pool,101.0,True,2316.8044598012634,3.3395038599763103,10.595471234060874,0.7140830571011596,1.269245527695331,0.9998551089580257
19-25-35-45-52,random_pool,101.0,True,1157.349232541456,1.4721289174457164,7.0080778935415164,0.9044593631808371,0.5822392890184008,0.9999335343277376
10-19-26-43-56,random_pool,101.0,True,1092.5923422340493,1.3353206339097325,7.950111385671076,0.9172296993541658,0.5161894228077171,0.9999410742668028
4-19-24-37-44,random_pool,101.0,True,2094.3675623834174,2.742024650238913,9.12017993058264,0.8302780637459184,1.1985700370677608,0.9998631769364078
11-15-37-43-52,random_pool,101.0,True,1729.1989387826693,2.204822459354347,9.688561124024645,0.8705781357411977,0.7040749677554734,0.9999196261452334
8-12-20-36-44,random_pool,101.0,True,1913.4165491877425,2.4688583058624736,9.303388950841347,0.8537864249893147,0.7962133446896037,0.9999091080656747
17-37-45-48-60,random_pool,101.0,True,2260.212501148252,3.133883664140653,10.395640561149316,0.5598854840733173,0.9585497302688535,0.9998905765148095
3-17-43-57-73,random_pool,101.0,True,3219.410272652478,4.051709916574798,17.51155026406773,0.46595057915513116,1.0986903233525742,0.9998745787302109
10-17-25-48-71,random_pool,101.0,True,2098.8034566804845,2.976402758567238,10.94718206594626,0.7415611388124544,1.1729047347122705,0.9998661067654439
6-24-35-43-70,random_pool,101.0,True,2165.5335980383124,2.852476928970176,9.373221954679119,0.8247848034483557,1.2182126662911115,0.9998609346271358
20-26-35-45-49,random_pool,101.0,True,1881.3960408064972,2.6235751725462517,9.553601846526092,0.7452311241050821,1.0499147060987655,0.999880146723048
13-24-37-56-71,random_pool,101.0,True,1096.8427466883616,1.403743927632112,6.972812599507684,0.9095121128673611,0.5406294436731028,0.999938284310083
16-43-46-61-69,genetic_population,101.0,True,1994.2764463151016,2.8439806517755066,10.212201224977006,0.723969792563432,1.1366735934739356,0.999870242740471
18-36-44-56-59,genetic_population,101.0,True,1956.3319080923593,2.703225624371287,8.39936957559811,0.5947800772565671,0.8085714931308433,0.9999076973181358
20-43-47-62-69,genetic_population,101.0,True,2008.8893345660695,2.8618578658078726,10.241062035341708,0.7232664072562313,1.1410524236826365,0.9998697428740089
3-18-43-47-73,genetic_population,101.0,True,3341.840931012472,4.364562729339234,17.78583468912599,0.5364788488042542,1.315904704212693,0.9998497825680123
19-23-41-43-56,genetic_population,101.0,True,1120.9688233695779,1.424683068331073,7.031698393886103,0.907887549622574,0.5455653077239787,0.9999377208552827
11-19-38-49-71,genetic_population,101.0,True,2144.9723720368784,3.134935024319347,10.424911204037386,0.7801681492791921,0.9933904762190187,0.9998865992607056
16-38-44-55-73,genetic_population,101.0,True,1059.7160138067734,1.3612279085990797,6.871269791027844,0.911427603574505,0.5330056143518209,0.9999391546102339
17-37-44-47-60,genetic_population,101.0,True,2331.1984485337944,3.2472982112310933,10.681879931066376,0.5530245533711597,0.9827313883466277,0.9998878160515586
11-16-38-44-53,genetic_population,101.0,True,1717.8373395004041,2.198564344162201,9.68291251778833,0.8710456457921694,0.7037521706593275,0.999919662994217
3-4-15-22-71,genetic_population,101.0,True,3388.3064284903335,4.437470608563418,17.934887943876724,0.5391634700277912,1.3166970356800045,0.9998496921192146
19-26-41-45-58,genetic_population,101.0,True,1051.9256554134356,1.354092205605319,6.879385107870535,0.9110932571771899,0.5287281100321811,0.9999396429098136
17-37-48-71-73,genetic_population,101.0,True,2154.0227308858375,3.0777508830573868,10.372708209958919,0.719724797172888,1.205850303661721,0.9998623458557464
10-18-45-47-63,genetic_population,101.0,True,1894.7556691944105,2.645773487445125,11.06706465380302,0.7585044886415135,1.092688748397606,0.9998752638415072
9-14-44-62-72,genetic_population,101.0,True,1134.3637828532974,1.562632169923366,7.970819462426481,0.8577873876449063,0.7232463833771042,0.9999174376274683
17-21-37-57-71,genetic_population,101.0,True,1138.209072400694,1.4374122271635836,7.093575997485989,0.9073750911706256,0.5510944188907069,0.9999370896782088
9-20-44-58-61,genetic_population,101.0,True,804.1418186741624,0.9232243212528995,7.613327041771505,0.9376932704819558,0.3996133352827436,0.9999543820393513
7-13-21-37-44,genetic_population,101.0,True,2024.346721883192,2.6210352038194014,8.933170747177945,0.7901484233246485,1.0766045391005952,0.9998770999384589
15-22-39-43-49,genetic_population,101.0,True,1897.2449813321082,2.6697209102886843,9.434938719279174,0.7490755688747642,1.0676977652607071,0.9998781166934634
9-14-23-43-49,genetic_population,101.0,True,1822.1534950210594,2.571760742715324,9.71341014772187,0.7700071122641765,1.0585118981043378,0.9998791653084356
3-16-21-45-54,genetic_population,101.0,True,3282.217776753185,4.14060632133835,17.609684388291925,0.4679442800087609,1.1332793563363064,0.9998706302104639
23-39-45-70-72,genetic_population,101.0,True,1580.7441595027644,2.1677802615102366,8.545163302152798,0.8092056925876582,0.8616789156247752,0.9999016348269835
13-36-43-48-62,genetic_population,101.0,True,1954.5821379734984,2.770455672756076,10.17490030569271,0.7253007510001444,1.1251725309305525,0.999871555647154
4-25-39-45-70,genetic_population,101.0,True,2050.686155903834,2.6861301705629765,9.021686136520588,0.8134472470861706,1.1662654126400853,0.9998668646789224
4-15-43-64-69,genetic_population,101.0,True,1994.173803262402,2.6312795355207568,8.945022276438184,0.8229012617316288,1.1461323098459952,0.9998691629783281
6-12-13-40-44,genetic_population,101.0,True,2014.1397816420254,2.6171132781064346,9.503152446897413,0.8450499132640568,0.8435893005285245,0.9999036998515378
5-10-20-21-71,genetic_population,101.0,True,1504.7505255094893,1.8030404747760218,8.979713153797487,0.8585899990050837,0.9192357374015193,0.9998950644135386
6-12-18-41-71,genetic_population,101.0,True,2003.0316772115957,2.60501373167895,9.417913752301988,0.8457018033939188,0.8427020767303143,0.9999038011327933
10-23-45-54-70,genetic_population,101.0,True,1178.2914623879856,1.450876045763484,8.086192201516937,0.9102833414328663,0.5380373042438493,0.9999385802164105
5-26-37-70-71,genetic_population,101.0,True,2084.423234532333,2.7355940240472876,9.099110571981642,0.8176633422393963,1.1819060327452529,0.9998650792200062
35-44-48-62-70,genetic_population,101.0,True,2001.069152702541,2.8598362029141855,10.329049020373443,0.7217645613610961,1.1535100383401604,0.9998683207718789
6-20-22-69-71,genetic_population,101.0,True,1870.0546084111315,2.4405372071192706,8.647598705486896,0.7897465669109862,1.0775171270942734,0.9998769957617473
15-22-41-71-72,genetic_population,101.0,True,1571.9712920629631,2.163388076548927,8.486878039580445,0.812339599199178,0.8617759077280348,0.9999016237548256
17-37-46-60-71,genetic_population,101.0,True,2314.0051012246568,3.218029606235123,10.681879931066376,0.5583238107746448,0.9801446334098439,0.9998881113432181
12-18-39-52-71,genetic_population,101.0,True,1331.6163964009856,1.695095740954418,8.288684030189144,0.897092989698916,0.5857675144880535,0.999933131562273
13-23-39-44-48,genetic_population,101.0,True,2210.819368243906,3.180822662062777,10.368332390766238,0.7195001650252598,1.2279114955044195,0.9998598274548511
12-15-35-44-55,genetic_population,101.0,True,1401.827881110697,1.7931030185054118,8.662871105070863,0.8934358594254855,0.6225511469255334,0.9999289325174743
12-17-40-48-71,genetic_population,101.0,True,2224.39185854856,3.306236924113742,10.690164173956331,0.7626750452170622,1.057155484362466,0.9998793201501869
5-17-44-60-69,genetic_population,101.0,True,2794.8825869856696,3.847890494947399,10.309055693232832,0.4775496957680892,1.0384252917347079,0.9998814583000303
14-36-45-48-61,genetic_population,101.0,True,1923.7978958247904,2.722200441629438,10.14603949532801,0.7261509226363532,1.111815374379835,0.9998730804367146
7-14-45-69-73,genetic_population,101.0,True,1862.5900936394146,2.438260414303068,8.62101807295481,0.7936054450206617,1.026375752276002,0.9998828338182333
20-39-43-57-60,genetic_population,101.0,True,1923.2595341365445,2.676364410068657,8.239638575431087,0.5988427774805878,0.805505302851453,0.9999080473398572
3-17-21-45-47,genetic_population,101.0,True,3389.524392004607,4.43940343614696,17.844373716206253,0.538134690109057,1.3172331975446758,0.9998496309135223
16-36-43-57-63,genetic_population,101.0,True,772.0876713703857,0.9949409920015829,5.856644880255015,0.9295867248976073,0.4299316399296905,0.9999509210456701
13-36-45-48-59,genetic_population,101.0,True,2292.674488352163,3.1827124157466944,10.460407267122342,0.5545832392659268,0.9694272669619669,0.9998893347868765
19-23-36-44-54,genetic_population,101.0,True,1160.4061474315833,1.4683526710742347,7.092381183854765,0.9054526269728181,0.5511435426810394,0.9999370840704702
16-36-45-54-63,genetic_population,101.0,True,781.7132555922665,1.006214082881848,5.852108447861356,0.9286599413243442,0.4301391301876128,0.9999508973595677
19-38-57-71-73,genetic_population,101.0,True,1041.4870829387642,1.3299969133794585,6.871269791027844,0.9120548883381406,0.5246551477598187,0.9999401078598448
9-16-45-62-72,genetic_population,101.0,True,1122.7656547697923,1.5352600520398951,7.970819462426481,0.8583039710664753,0.7157089849488921,0.9999182980610789
14-23-36-45-48,genetic_population,101.0,True,2233.3491134183964,3.1953717282296297,10.493201897287276,0.7166417871516245,1.2367490929572587,0.9998588185966943
23-36-43-57-70,genetic_population,101.0,True,1139.151721907269,1.4596310389037357,7.096897684861726,0.9056524138002221,0.5558866959145453,0.9999365426146216
12-14-45-46-69,genetic_population,101.0,True,2359.972332687625,3.521655423339898,10.911152096345539,0.7547912263638349,1.1101031404483122,0.9998732758972091
13-35-43-55-62,genetic_population,101.0,True,791.2863980850365,1.0305710743766823,5.879195725893128,0.928922631008767,0.43984855801360073,0.9999497889773957
9-16-24-44-48,genetic_population,101.0,True,2112.2807444301425,2.9945937520193144,11.016520498781372,0.7425559955942195,1.1798553862281083,0.9998653133120744
20-41-44-58-61,genetic_population,101.0,True,734.4955826690834,0.9501007254915461,5.703126871916929,0.9304687795804814,0.41865817687247797,0.9999522079706766
45-46-69-70-73,genetic_population,101.0,True,2234.301763804156,3.237512345038098,10.456175246684003,0.7166261162925327,1.2444970212448365,0.9998579341299949
15-23-39-45-48,genetic_population,101.0,True,2204.6589548681236,3.1641156683798743,10.368332390766238,0.7195544110642558,1.2222953342946137,0.9998604685691445
3-16-47-63-71,genetic_population,101.0,True,3139.324820318583,4.041677100381006,17.578157496994354,0.5350082281935163,1.2337889163035365,0.9998591565164037
5-19-37-62-71,genetic_population,101.0,True,2082.9607252066417,2.7495681385190225,9.102075208252764,0.8314828287319271,1.0206926033703805,0.999883482579524
4-19-25-41-45,genetic_population,101.0,True,2011.5122225900632,2.6225197060262313,8.942892823615438,0.8041906361105592,1.138824465466376,0.9998699972071385
16-38-55-71-73,genetic_population,101.0,True,1053.930062927915,1.352043437288295,6.871269791027844,0.9116760410432158,0.5304188594150371,0.9999394499018932
22-69-70-71-72,genetic_population,101.0,True,1534.3216661274937,2.1338180189860405,8.291668668107956,0.8160374039635244,0.8582620675693649,0.9999020248781314
10-16-45-46-60,genetic_population,101.0,True,2319.7834710545053,3.046471422259678,12.603320408857506,0.5704371746653008,0.9036187259058478,0.999896847177408
9-13-57-71-73,genetic_population,101.0,True,1081.650778577468,1.3424471908094926,8.04579056155868,0.9178856020860691,0.5198889560077258,0.9999406519456612
15-44-64-69-72,genetic_population,101.0,True,1456.998172468952,2.015025288447851,8.316606555936229,0.8146558676043528,0.8229913370525638,0.9999060512172314
20-22-36-48-71,genetic_population,101.0,True,2225.085502424862,3.1602305171841065,10.493201897287276,0.7167976118243883,1.2258495293968361,0.99986006283911
5-23-39-44-70,genetic_population,101.0,True,2051.6439028798764,2.6891499118590634,9.039197418647223,0.814596515394899,1.1644463477021723,0.9998670723347372
10-13-45-54-63,genetic_population,101.0,True,831.8327959552264,0.9787582350524839,7.6210899255194064,0.9359799355637219,0.41086884130845747,0.9999530971642342
9-20-44-62-72,genetic_population,101.0,True,1120.630396474813,1.5179801703871192,7.970819462426481,0.8585564937980917,0.7117189600666673,0.9999187535433713
12-19-41-43-56,genetic_population,101.0,True,1383.2819632942123,1.7667454591705325,8.658514021545736,0.8953694623401258,0.5547544165259157,0.9999366718702596
41-44-58-70-73,genetic_population,101.0,True,1045.152361391049,1.370134689168923,6.828613709321095,0.9099640001090389,0.5350026907681724,0.999938926633474
24-39-55-70-71,genetic_population,101.0,True,1093.4175563208505,1.3984146728027256,6.952004284224207,0.9082235080003658,0.5393149132993967,0.9999384343706279
9-19-22-43-58,genetic_population,101.0,True,1153.113137331653,1.4082985641074917,8.121947659382839,0.9139256140287901,0.5339231073115737,0.9999390498735946
5-10-20-64-71,genetic_population,101.0,True,1354.6530506601807,1.6149496182272702,8.816111388293074,0.8676628529974627,0.8715686662198524,0.9999005058600205
10-14-45-57-62,genetic_population,101.0,True,809.4951670326236,0.9614150896498055,7.542126933041664,0.9370564545247478,0.4097429378115638,0.9999532256920306
7-10-20-22-45,genetic_population,101.0,True,1433.2006697328893,1.7203724041420152,8.796351588597972,0.8631184829524522,0.8485410414248826,0.9999031345843122
12-17-39-57-71,genetic_population,101.0,True,1270.1530404280302,1.6233546497561424,8.288684030189144,0.9024071687201317,0.585019871236533,0.9999332169096762
19-21-41-45-58,genetic_population,101.0,True,1125.1848957057207,1.4295465767585904,7.050919904398278,0.9076005664856147,0.5486211611202318,0.9999373720135708
6-16-37-62-71,genetic_population,101.0,True,2076.600113775706,2.7471120043980903,9.089249928522946,0.8315411850762426,1.0107406453328165,0.9998846186477931
17-39-43-59-72,genetic_population,101.0,True,1963.6549086195305,2.7271862205582185,8.470929299924554,0.5966413509196905,0.8168366438960684,0.9999067538077744
15-22-49-69-71,genetic_population,101.0,True,1845.1671142713112,2.6313421930456564,9.18144408523433,0.7558589408099977,1.0629875397369053,0.999878654390441
19-64-69-71-72,genetic_population,101.0,True,1413.9277056994251,1.960089686619303,8.135274627933347,0.8197826101677966,0.8108236768795414,0.9999074402195343
10-15-23-45-49,genetic_population,101.0,True,1812.4253385014135,2.554658475905817,9.6198296544564,0.7687782806298072,1.051894005447689,0.9998799207756338
19-23-41-56-71,genetic_population,101.0,True,1115.1797834308477,1.4154987183046543,7.031699303518845,0.9081359837648912,0.542978552787195,0.9999380161469421
15-23-35-53-71,genetic_population,101.0,True,1196.2332483759496,1.5367982009994114,7.110160352429831,0.9024401470718467,0.6006678286402666,0.9999314306131689
19-39-55-71-73,genetic_population,101.0,True,1043.7310123030707,1.3292976337375668,6.850461483599092,0.9121330195351653,0.5243012359953156,0.9999401482607311
16-21-40-55-71,genetic_population,101.0,True,1139.3560594958153,1.4470359531318253,7.051960193246119,0.9073420205041662,0.55326845118931,0.9999368415010058
38-57-70-71-73,genetic_population,101.0,True,1049.9694532394783,1.3623837556618974,6.871269791027844,0.9100522607687498,0.5333007152426464,0.9999391209229175
14-41-45-57-62,genetic_population,101.0,True,751.992634550891,0.9930895270392688,5.791420895947857,0.9298505344644677,0.4288836789719661,0.9999510406759164
6-20-39-44-64,genetic_population,101.0,True,2037.4859899829858,2.6905470465462225,9.031572173097382,0.8323501013246555,1.1835490137754283,0.9998648916650942
13-21-41-58-71,genetic_population,101.0,True,1131.7501234716326,1.4568281650899384,7.050919904398276,0.9071771882619991,0.5559733511346675,0.9999365327224732
16-35-45-57-62,genetic_population,101.0,True,773.9567590501242,1.0017463305372463,5.879195725893128,0.92946299257336,0.4318308502807873,0.9999507042408355
4-12-39-70-71,genetic_population,101.0,True,2058.1491712965035,2.66101829432829,9.516600032952065,0.8421713544354412,0.8679264783312646,0.9999009216348937
13-38-45-57-73,genetic_population,101.0,True,1055.523833807958,1.3736634824537333,6.871269791027844,0.9112594327211488,0.5365153299294444,0.9999387539577707
16-36-55-63-71,genetic_population,101.0,True,770.4843473010053,0.9857481422070878,5.856644880255015,0.9298353890020399,0.42734488499290674,0.9999512163373295
19-23-42-43-54,genetic_population,101.0,True,1144.6403933731874,1.4555061868390817,7.027186609830649,0.9058617070139313,0.547066175450293,0.9999375495233505
16-36-45-57-63,genetic_population,101.0,True,767.9941241500587,0.9903445671043354,5.856644880255015,0.9297110569498236,0.42863826246129866,0.9999510686914999
13-41-57-71-73,genetic_population,101.0,True,1042.2418848977388,1.360437199562439,6.828613709321095,0.9116674681891693,0.5324159358313887,0.9999392219251334
