candidate,source,seed,feasible,objective,EENS_MWh,CVaR_MWh,Expected_RI,SAIDI_h_per_customer,ASAI
8-15-26-33-34,random_pool,101.0,True,1312.813910534348,1.370302860877457,7.165463339420983,0.8850356121726467,0.3919107247359756,0.9999552613327927
10-12-18-30-37,random_pool,101.0,True,1704.8872874496446,1.8340893622244248,8.125788840181956,0.8716054271625638,0.5740004725843074,0.9999344748318968
5-7-8-15-34,random_pool,101.0,True,1539.5128673523045,1.5233499230379808,8.788984221373099,0.8715723472958342,0.4388781750115025,0.999949899751711
9-12-17-18-25,random_pool,101.0,True,1369.9218643965191,1.4543149278154996,6.9955622689628205,0.881366829471393,0.4409041295551796,0.9999496684783613
5-7-10-14-36,random_pool,101.0,True,1414.8122368336185,1.365493105778328,8.26469465707082,0.8941587864708902,0.3988267430026999,0.9999544718329906
8-20-27-34-36,random_pool,101.0,True,1355.239703152487,1.4778561572656737,6.843325124060727,0.8843697849826744,0.45496829385100745,0.999948062980154
8-20-27-30-34,random_pool,101.0,True,1596.7705558852667,1.8513670417647485,6.87587303163018,0.8632965128885258,0.5496409799021409,0.9999372555959016
5-8-13-31-33,random_pool,101.0,True,1632.2005595092955,1.599491013120553,9.037116400436512,0.8548177543263296,0.5015737385466821,0.9999427427239101
5-8-13-32-33,random_pool,101.0,True,1649.0198965403752,1.639917599060117,8.655227014525313,0.8124916461879541,0.4768519045878023,0.9999455648510744
4-7-9-14-32,random_pool,101.0,True,1488.7676857965557,1.4170959749076153,8.641025541555079,0.8812115205576401,0.4329766693142291,0.999950573439576
4-11-12-20-29,random_pool,101.0,True,2824.7485252125057,3.070409556441814,12.673482305539869,0.6937173236656604,0.8954608842345168,0.9998977784378728
4-6-10-14-17,random_pool,101.0,True,1423.3631589549118,1.322761897967414,8.45864103019482,0.8939935535468424,0.36475313687232946,0.9999583615140557
8-13-15-20-26,random_pool,101.0,True,1421.5876652092447,1.5258936419305127,7.33076035268094,0.8755635497566813,0.4482804083250048,0.9999488264374058
5-7-10-13-16,random_pool,101.0,True,1499.0193993937387,1.4992942588623497,8.571392513304069,0.8775035799701468,0.4392685412372868,0.9999498551893565
4-17-19-21-34,random_pool,101.0,True,2925.81520448846,3.1028590656843615,13.081040896794121,0.7083878369463706,0.9002784125375451,0.9998972284917195
2-9-13-25-32,random_pool,101.0,True,3891.715269699272,3.8821867504088683,17.78430821777525,0.596917147320254,1.0820158339366264,0.9998764822107379
7-12-17-35-37,random_pool,101.0,True,1209.4310460548018,1.2371673493357835,6.560716217556689,0.8986442703120013,0.3525486847668109,0.9999597547163508
4-10-12-18-32,random_pool,101.0,True,3000.170908564444,3.2013857769715024,13.488599488048369,0.7174300777602745,0.9335965476869994,0.9998934250516339
6-9-28-30-34,random_pool,101.0,True,1524.1526793390276,1.362691564141696,9.149976703908854,0.9110800666075812,0.3997162159391725,0.9999543702949841
3-18-31-34-35,random_pool,101.0,True,3297.1715013799385,3.5932620441217926,14.032010943054035,0.6565629024244323,1.0259871130853826,0.9998828781834378
2-4-12-16-35,random_pool,101.0,True,3893.187343210113,3.8260742271432675,17.86365604123202,0.5658178314252164,1.2166778373402134,0.99986110983592
5-9-18-31-34,random_pool,101.0,True,3007.997909366066,3.2359899059452717,13.216893760545537,0.7009995875545998,0.9518235514274543,0.9998913443434444
8-14-18-22-32,random_pool,101.0,True,2578.5602605426193,2.7717881134129922,11.09465134476463,0.6620567625088218,0.9297357118321692,0.9998938657863206
13-15-18-22-35,random_pool,101.0,True,2487.167406056936,2.651082744340289,11.09465134476463,0.6754021127199101,0.8986637029535416,0.9998974128192976
8-14-19-22-29,random_pool,101.0,True,2507.8584161765016,2.7342665796493257,10.807342070127595,0.659900674415179,0.894737593770325,0.9998978610052773
12-20-29-35-37,random_pool,101.0,True,1617.1928425931137,1.7833099114877449,7.551170290907891,0.794780354615316,0.5404055197789978,0.9999383098721714
10-13-15-18-26,random_pool,101.0,True,1413.291585574239,1.5138628207036864,7.218311139551807,0.8749955833056365,0.4430777441492883,0.9999494203488414
4-12-21-33-36,random_pool,101.0,True,2587.2174001785193,2.722716280239288,12.26592371428562,0.7556184996211602,0.8046023716857653,0.9999081504141911
9-18-27-31-34,random_pool,101.0,True,1550.107393792317,1.744374723881486,7.108314312095596,0.871185132606155,0.557904760615269,0.9999363122419389
5-6-9-12-36,random_pool,101.0,True,1403.3128951791587,1.2914053185184968,8.453551892395787,0.901881231626153,0.364385206240851,0.9999584035152693
9-14-23-32-33,random_pool,101.0,True,1792.536348067118,1.8631418486672657,8.556752752137506,0.7204139027168386,0.6605500766389619,0.9999245947401098
6-10-15-25-34,random_pool,101.0,True,1438.1600647563996,1.376046052635131,8.41200008851694,0.8859201875140171,0.385418246908868,0.9999560024832296
5-7-9-31-34,random_pool,101.0,True,1451.370605434708,1.3005497646499455,8.814203974128894,0.9074544636945958,0.3865959521452555,0.9999558680419925
6-12-16-21-24,random_pool,101.0,True,1467.6562878670798,1.4304156307501548,8.186596593330302,0.873388205822547,0.41619572238520636,0.9999524890727871
14-20-21-23-29,random_pool,101.0,True,2163.8932023955845,2.276859770525494,10.232723520853531,0.6841795384597381,0.8220778292291215,0.9999061554989465
13-16-21-22-33,genetic_population,101.0,True,2223.5203303832814,2.381222131586971,10.232723520853531,0.6815071917382881,0.8268469196034607,0.9999056110822371
7-11-14-17-27,genetic_population,101.0,True,1260.0552499593962,1.259950364517908,7.175983464125688,0.9004777035969272,0.34515670357097955,0.9999605985498207
16-21-23-33-34,genetic_population,101.0,True,2113.1088650064844,2.2683340942478383,9.945414246216497,0.6944951354849865,0.7807295911319184,0.9999108756174507
2-14-16-23-35,genetic_population,101.0,True,3843.8217806122457,3.7760602434040718,17.77215876012737,0.6007460433967948,1.1414902552309174,0.9998696928932385
9-14-15-20-27,genetic_population,101.0,True,1340.5587840175444,1.446967583222911,6.881902911123017,0.8805321714794343,0.43600392311655345,0.999950227862658
8-18-24-34-36,genetic_population,101.0,True,2062.2716729614112,2.145133805744082,9.466565455154774,0.766301716900703,0.7168222180689773,0.9999181709796725
13-19-26-29-35,genetic_population,101.0,True,1562.3585330450037,1.7750602751518283,7.07232149984617,0.7999420789776992,0.5407008948057033,0.999938276153561
11-13-17-18-22,genetic_population,101.0,True,2456.9007132656916,2.5938710509148883,11.09465134476463,0.6832526695000701,0.9292352144077297,0.9998939229207298
8-13-17-18-25,genetic_population,101.0,True,1620.9782775310514,1.7272066899537508,7.861396637158946,0.8640647839067395,0.517067423458351,0.999940974038418
2-3-9-12-32,genetic_population,101.0,True,3814.067902876519,3.670324225793966,17.764048612372445,0.5822918216046664,1.1402615825458018,0.9998698331526774
10-14-20-28-31,genetic_population,101.0,True,1216.1821011235963,1.3493808041664108,6.050777412247831,0.9041517805734428,0.4220428986258288,0.9999518215869149
7-13-24-32-35,genetic_population,101.0,True,1454.6081133400558,1.3742892462075285,7.901398146084224,0.8440831749320837,0.4146101493285019,0.9999526700742776
6-14-23-30-35,genetic_population,101.0,True,1841.2385981285342,1.7895885875687736,10.11647747418673,0.8557576435663033,0.531423319040299,0.9999393352375525
2-12-17-21-37,genetic_population,101.0,True,3941.3617690482024,3.896168495783381,17.86686385645541,0.5327309420890811,1.2210254296355019,0.9998606135354298
9-14-18-28-32,genetic_population,101.0,True,1273.437830995782,1.412467206487824,6.246475936376585,0.8960339000540141,0.4346174724556957,0.9999503861332814
2-21-28-29-34,genetic_population,101.0,True,3994.993840436654,4.000275312323572,18.02830981275611,0.5269233107834035,1.2224963742700614,0.9998604456193756
5-9-12-17-18,genetic_population,101.0,True,2985.116865002708,3.1656008832818436,13.216893760545537,0.740689315695,0.9274506098479725,0.9998941266427114
9-13-15-19-24,genetic_population,101.0,True,1924.4951540945572,1.9774166537178934,9.179256180517742,0.7673813718731212,0.6387518097970074,0.9999270831267355
2-9-12-15-24,genetic_population,101.0,True,3799.2650535035114,3.705929852829486,17.62557012771709,0.5348655233519938,1.1838206851111606,0.9998648606523846
2-9-13-26-30,genetic_population,101.0,True,3796.9198554455434,3.7539842590271473,17.75466851185118,0.6071394216975697,1.0605249227665505,0.9998789355110997
9-19-31-34-37,genetic_population,101.0,True,1672.1323799607535,1.81124327528308,7.838479565544922,0.8624933881064629,0.5752220540928981,0.9999343353819529
7-12-15-21-24,genetic_population,101.0,True,1508.3764397558384,1.5581606115213589,7.845247557504585,0.8381256916275005,0.469845501985143,0.9999463646687231
3-10-19-31-34,genetic_population,101.0,True,3129.555053075278,3.3717597807815993,13.624452351799786,0.6644360254330196,0.953877394266501,0.9998911098864992
3-13-16-33-35,genetic_population,101.0,True,2624.5795044125507,2.746352250168507,12.401776578037039,0.7217803051357097,0.7844902103252662,0.9999104463230223
4-8-12-17-19,genetic_population,101.0,True,2930.022339792645,3.1098346837181063,13.081040896794121,0.733668053138822,0.9109521375714963,0.9998960100299575
3-6-8-34-36,genetic_population,101.0,True,1499.4493385081373,1.3509651012703936,9.030667525420911,0.8988993059530584,0.39926009398641693,0.9999544223637001
4-8-14-20-36,genetic_population,101.0,True,2741.954367416304,2.8925112165519202,12.673482305539869,0.7325852132305833,0.8577885988628703,0.9999020789270705
6-9-26-30-34,genetic_population,101.0,True,1546.7799959042204,1.3734919980308469,9.312080257244661,0.9110800666075815,0.40208959116547677,0.9999540993617391
3-11-18-34-36,genetic_population,101.0,True,3220.85903252734,3.4374751583241285,14.032010943054035,0.6706215598380386,1.0159697474119835,0.999884021718332
2-8-12-17-24,genetic_population,101.0,True,3646.1527326540845,3.4981417318083046,17.318326143648292,0.5504847146750264,1.1398623754579318,0.9998698787242628
14-19-21-27-29,genetic_population,101.0,True,1613.4272902832554,1.8392620127454005,7.287679194812205,0.7927267136164096,0.573193320659173,0.9999345669725275
10-14-17-20-28,genetic_population,101.0,True,1219.175003715442,1.3324004392759148,6.119830439105982,0.8925701637994858,0.3957636922405925,0.9999548214963195
13-20-21-27-36,genetic_population,101.0,True,1212.2191289030454,1.3945227432054694,5.904242994499217,0.8927317818214823,0.4180882706473093,0.9999522730284649
11-14-20-22-31,genetic_population,101.0,True,2239.1033041409955,2.3099902080938985,10.520032795490561,0.6826288755364329,0.8191985710378605,0.9999064841813884
6-11-14-27-32,genetic_population,101.0,True,1334.346543181216,1.201703883224564,8.18646604086503,0.9138769682979218,0.3396826330908469,0.9999612234437111
6-10-14-23-29,genetic_population,101.0,True,1838.8357692406416,1.7072071779192333,10.076657584530626,0.7799428403757336,0.5387681327352836,0.9999384967885006
11-14-18-28-32,genetic_population,101.0,True,1242.2799670811737,1.3810670541440018,6.083467764363199,0.8953553237921521,0.42628345833695147,0.9999513375047561
7-10-14-27-31,genetic_population,101.0,True,1279.1017497304374,1.1869435321618256,7.695970461597401,0.9191164979230115,0.35295151283280574,0.9999597087314118
8-12-15-20-28,genetic_population,101.0,True,1373.3090334313006,1.5061347949079993,6.942049698429809,0.880454132671689,0.4309417364962977,0.9999508057378429
8-12-17-18-28,genetic_population,101.0,True,1575.9870308746104,1.7377076284363744,7.238990956916528,0.8667267766351034,0.49453963016553326,0.999943545704319
7-11-13-15-27,genetic_population,101.0,True,1319.7940845655191,1.3863176247719122,7.288441972082921,0.8879169388855209,0.38781955513227656,0.9999557283612863
3-7-13-16-35,genetic_population,101.0,True,1734.0641281367243,1.7849255615884383,9.464941612761534,0.8614318434066627,0.5210768822365085,0.9999405163376442
9-13-15-19-22,genetic_population,101.0,True,2436.2693411856194,2.607592385674398,10.807342070127595,0.6807623546567452,0.856431236118825,0.9999022338771554
6-8-12-17-25,genetic_population,101.0,True,1396.611035912706,1.2854633401130107,8.276371305389475,0.8975843275138119,0.38184141143270334,0.9999564107977816
2-3-10-34-36,genetic_population,101.0,True,3684.8014408532345,3.4910683011323504,17.34748131112727,0.5818307309330072,1.1048826326841552,0.999873871845584
19-24-31-34-35,genetic_population,101.0,True,1865.0841436323808,1.9200264402974734,9.179256180517742,0.7935511264188351,0.6605544095690491,0.999924594245483
3-7-13-35-36,genetic_population,101.0,True,1675.8305731499809,1.7002535771028058,9.156894035437244,0.8747953052092687,0.492203117035621,0.9999438124295621
2-13-24-35-36,genetic_population,101.0,True,3873.7077056265503,3.7784577202986256,17.8302581515682,0.5238807102986125,1.2109923706497465,0.999861758861798
11-19-26-29-34,genetic_population,101.0,True,1662.2463691177695,1.9343905327098085,7.07232149984617,0.7667650492826926,0.5501709729395108,0.9999371950944133
14-16-18-21-23,genetic_population,101.0,True,2342.030330860005,2.468297813930308,10.807342070127595,0.6496563037448062,0.8294182756326588,0.9999053175484438
9-18-27-34-36,genetic_population,101.0,True,1449.4249778896087,1.5876733674869654,7.102741381398426,0.877323187641722,0.4976282342914434,0.9999431931239393
7-9-34-36-37,genetic_population,101.0,True,1164.903151316531,1.0803000772396245,6.709051732404787,0.9133442498628505,0.30642675963662436,0.9999650197762971
11-17-18-23-34,genetic_population,101.0,True,2392.232579334255,2.529101375482732,10.807342070127595,0.6714955549094055,0.8802322198187031,0.9998995168698838
12-19-28-35-36,genetic_population,101.0,True,1213.8039310368679,1.3771643502382866,5.898262018175915,0.8929759734419602,0.41499200526932367,0.9999526264834168
12-19-35-36-37,genetic_population,101.0,True,1487.1961622017184,1.4959750037536717,7.838479565544922,0.8644138116799768,0.4864251737921719,0.9999444720121242
7-27-31-34-35,genetic_population,101.0,True,1407.264161661259,1.4567364668456628,7.880425170016544,0.9023959081084956,0.4038344638476365,0.9999539001753599
11-13-20-27-31,genetic_population,101.0,True,1207.7434377059917,1.3664295582324013,5.938123364227764,0.9008401104156413,0.4253262553965807,0.9999514467744981
6-10-12-26-29,genetic_population,101.0,True,1817.9729934269217,1.7186762027506273,10.084730927909222,0.8009432971458685,0.504192728108972,0.999942443752499
11-18-28-32-34,genetic_population,101.0,True,1341.857977008201,1.4898970310013357,6.614712392655688,0.8835925413946489,0.45755887190449407,0.9999477672520657
3-10-14-20-36,genetic_population,101.0,True,2928.2728514722717,3.1055314582942053,13.216893760545537,0.6844274691643063,0.9203519657198165,0.9998949369902146
10-19-28-31-34,genetic_population,101.0,True,1428.715660834026,1.6247645151998835,6.660145984772194,0.8798572312719402,0.500743253771102,0.9999428375281083
16-20-21-27-34,genetic_population,101.0,True,1322.5326244285548,1.498487606627434,6.582745580684703,0.8830983041173052,0.4395607653202236,0.9999498218304429
12-17-19-28-35,genetic_population,101.0,True,1234.9864952376329,1.3887365879480738,6.039334125679039,0.890315964990871,0.4097887933021875,0.9999532204573855
6-11-14-28-30,genetic_population,101.0,True,1593.849531596872,1.4988586763879963,9.174487469657617,0.900464189392985,0.4248420697725871,0.9999515020468296
13-18-21-27-36,genetic_population,101.0,True,1280.379767335654,1.4568468403454593,6.19424044480155,0.8894312019705329,0.4373202920339243,0.9999500775922335
6-10-27-34-36,genetic_population,101.0,True,1305.9826478092423,1.1466357917402126,8.037743012413646,0.9145352259136791,0.3197196377694881,0.9999635023244555
11-13-19-28-36,genetic_population,101.0,True,1200.0201628814211,1.3483341375728177,5.846864623837346,0.89484029848657,0.4064084989942562,0.9999536063357313
4-11-13-18-32,genetic_population,101.0,True,3001.4629704621766,3.2058349884549915,13.488599488048369,0.7289232042786884,0.9335965476869994,0.9998934250516339
7-11-13-31-37,genetic_population,101.0,True,1254.5628948511437,1.1970530628630407,7.310864646621404,0.9179111098668628,0.35469629747547093,0.9999595095550827
10-14-20-27-31,genetic_population,101.0,True,1204.8106514889002,1.3463722828522584,5.949272177662477,0.9027871397089641,0.42596838258367226,0.9999513734723078
14-20-28-31-35,genetic_population,101.0,True,1235.6003930702611,1.4145025050174453,6.050777412247831,0.9003908788973505,0.4436240882973002,0.999949357980788
8-12-18-28-31,genetic_population,101.0,True,1607.061173853318,1.8502953742968562,7.103327273137897,0.8636574771878607,0.558915105935572,0.9999361969057151
9-14-20-25-32,genetic_population,101.0,True,1251.2915613056857,1.3481488015498218,6.303868247368916,0.8877005719412264,0.4288833136649326,0.9999510407176182
3-6-9-34-36,genetic_population,101.0,True,1493.6274601019068,1.3464809081350655,9.010312196879594,0.9000740269081345,0.39320269643000905,0.9999551138474395
8-14-17-19-27,genetic_population,101.0,True,1538.8464064026657,1.6617129214148731,7.333303569068623,0.8704512682718032,0.4849526017380543,0.9999446401139569
11-14-20-27-29,genetic_population,101.0,True,1514.2724209800695,1.6856412914092673,6.976551741633825,0.80635215303919,0.5318156149815558,0.9999392904549108
4-19-32-34-35,genetic_population,101.0,True,2860.9881445777078,3.0625658927668225,13.081040896794121,0.7232148436031774,0.8947098154393842,0.9998978641763197
6-11-13-27-36,genetic_population,101.0,True,1348.1289351112841,1.2524544584077069,8.104852723753728,0.9078063053707811,0.35407996728965874,0.9999595799124098
7-13-21-27-36,genetic_population,101.0,True,1295.1984162194835,1.317257402794253,7.307597626018624,0.9051070515311037,0.37413626747010587,0.9999572903804258
3-8-14-20-31,genetic_population,101.0,True,2983.352925777011,3.213745125924633,13.216893760545537,0.6806572393573768,0.9098244449960318,0.9998961387619868
11-13-18-32-37,genetic_population,101.0,True,1599.4338168086324,1.6020324544412063,8.125788840181956,0.8394029401319081,0.5233360392367222,0.9999402584430095
10-14-20-26-36,genetic_population,101.0,True,1225.0743538609736,1.3232228581848684,6.228519628923768,0.8950020523060128,0.40243842753084225,0.9999540595402362
11-13-15-28-33,genetic_population,101.0,True,1261.100955629055,1.3922596680825252,6.582745580684703,0.8863418216083496,0.3892884027849399,0.9999555606846136
12-20-28-31-35,genetic_population,101.0,True,1236.5992456213046,1.417448785056078,6.050777412247831,0.8997212735150559,0.43936836288079834,0.9999498437941917
8-18-31-34-37,genetic_population,101.0,True,1805.948526289359,1.9730194796726508,8.125788840181956,0.851870559307494,0.6274685646578033,0.999928371168418
10-20-27-31-34,genetic_population,101.0,True,1368.2578394361017,1.5495895416324024,6.570723857642278,0.8857552783403999,0.48821040337629684,0.9999442682187927
8-14-20-28-31,genetic_population,101.0,True,1455.9192073274944,1.6796421769040035,6.659185906943098,0.8719660994301938,0.5067825836219728,0.9999421481068924
7-11-28-31-34,genetic_population,101.0,True,1252.9819940922011,1.1232592500058727,7.627867355544337,0.9237880212365457,0.3378526109217618,0.9999614323503514
14-20-27-35-36,genetic_population,101.0,True,1204.0179082899376,1.3695024808213785,5.904242994499217,0.8932532534285595,0.40928747261810217,0.9999532776857742
10-14-19-28-31,genetic_population,101.0,True,1274.8640428586268,1.407219946247908,6.338086686884864,0.9013145206430531,0.43530040773075823,0.9999503081726335
9-13-19-28-36,genetic_population,101.0,True,1226.928685450248,1.3585198797677718,6.038192589045305,0.8951504416594138,0.4024704702757555,0.9999540558823886
11-14-20-28-31,genetic_population,101.0,True,1215.0242668553042,1.3489140087816431,6.050777412247831,0.9035164530060267,0.4198598789096157,0.9999520707900789
7-9-28-34-36,genetic_population,101.0,True,1208.1881668776664,1.1353321136718255,7.114822931064193,0.9146667451783962,0.3170950023481933,0.9999638019403712
11-13-18-36-37,genetic_population,101.0,True,1591.769927298336,1.6024297367487335,8.125788840181956,0.8560076740751137,0.5235434768672358,0.9999402347629147
14-17-19-28-35,genetic_population,101.0,True,1240.3231418588039,1.401668171077254,6.039334125679039,0.8895585030077223,0.4140445187186894,0.9999527346439819
11-13-17-20-27,genetic_population,101.0,True,1241.366554729104,1.3492544727136868,6.311039853181871,0.89020641034766,0.394929867461442,0.9999549166817966
10-14-18-28-29,genetic_population,101.0,True,1671.1713405275987,1.8215847236956708,7.742709807332578,0.7918172553282355,0.5759660278240907,0.9999342504534448
12-20-28-35-36,genetic_population,101.0,True,1177.2354783073547,1.3503429452677618,5.716050490372558,0.895129412093218,0.4087275166002349,0.999953341607694
10-13-18-27-31,genetic_population,101.0,True,1333.4419316053286,1.4825819261787712,6.498295956726556,0.8949947845290409,0.47081459993436753,0.9999462540411034
7-13-21-36-37,genetic_population,101.0,True,1226.5032719895667,1.249469761155084,6.709051732404787,0.9050252302839044,0.36228133714538485,0.9999586436829743
10-12-20-28-36,genetic_population,101.0,True,1162.0221028947553,1.3153297843372325,5.670066027781285,0.8966242103985483,0.4015747384473143,0.9999541581348804
4-10-14-16-20,genetic_population,101.0,True,2759.7017494543097,2.899452789519157,12.673482305539869,0.7211023294218328,0.8390306206157861,0.9999042202487881
12-20-27-31-35,genetic_population,101.0,True,1228.4766911086188,1.4177772537115167,5.973867344102875,0.8990323887729427,0.44055505049395055,0.9999497083275691
11-13-28-33-36,genetic_population,101.0,True,1112.8628708342767,1.2571912557941811,5.635326028727452,0.9026357444302346,0.35562725170516496,0.9999594032817688
18-28-34-35-36,genetic_population,101.0,True,1311.1436384273793,1.498413149629088,6.30941697676114,0.884453217822568,0.45045049472699894,0.9999485787106476
12-20-27-35-36,genetic_population,101.0,True,1200.6969022444723,1.3598927520778594,5.914582214085478,0.8936774250388185,0.409914204213387,0.9999532061410715
13-20-21-27-31,genetic_population,101.0,True,1236.8557040871801,1.443948865550254,5.967244827853437,0.8982708177418108,0.4512887864554105,0.9999484830152449
14-20-28-32-35,genetic_population,101.0,True,1156.6423358262393,1.3460283591913442,5.559549690401608,0.8974148975968705,0.41195773177513667,0.9999529728616695
7-12-28-35-36,genetic_population,101.0,True,1253.9892393663704,1.2639335630687778,7.137748894468796,0.9078695396988289,0.35829478405011445,0.9999590987689441
11-12-20-23-36,genetic_population,101.0,True,2153.600396812285,2.2145789013554555,10.232723520853531,0.6718989525560556,0.7726998690444982,0.9999117922523921
7-13-21-28-36,genetic_population,101.0,True,1273.5166529982664,1.3033221705036204,7.156111919007464,0.9065153767126076,0.3729495798569538,0.9999574258470483
3-9-13-19-36,genetic_population,101.0,True,3075.113903270675,3.280698388309072,13.624452351799786,0.6963330144857918,0.9495308288953753,0.9998916060697608
11-14-20-28-32,genetic_population,101.0,True,1139.14511270301,1.2869636773255388,5.563685786254809,0.9003292186613309,0.388193522387452,0.9999556856709604
7-12-17-28-35,genetic_population,101.0,True,1259.268986777688,1.2965031383958205,7.023879735820643,0.9004037893999209,0.35848577110401436,0.999959076966769
4-10-14-20-31,genetic_population,101.0,True,2805.1182753159883,3.0134660486000655,12.673482305539869,0.734139579342414,0.8681438062383444,0.9999008968257719
9-19-28-34-36,genetic_population,101.0,True,1355.2907676059162,1.5038124519463243,6.689883229140008,0.8840417481219833,0.475389950172149,0.9999457317408479
3-9-13-20-32,genetic_population,101.0,True,2890.8244363982462,3.0720333395017505,13.216893760545537,0.6947924081801135,0.9135558794175741,0.9998957127991532
12-20-35-36-37,genetic_population,101.0,True,1423.2742665091127,1.4444688789440012,7.551170290907891,0.8744690523529693,0.47193158120799633,0.9999461265318256
7-9-22-34-36,genetic_population,101.0,True,1837.6971482863296,1.7385995472126068,9.700445975368769,0.7554103968931839,0.553917149771054,0.9999367674486562
11-12-19-28-36,genetic_population,101.0,True,1205.8595706502701,1.359983393201636,5.872451859012687,0.8936754443256024,0.4153670213483867,0.999952583673362
10-12-16-20-27,genetic_population,101.0,True,1280.0904591770382,1.380764001414123,6.582745580684703,0.8864800893007009,0.40342993697959395,0.9999539463542261
20-34-35-36-37,genetic_population,101.0,True,1456.8457784383932,1.5298846641416275,7.551170290907891,0.8699321895841716,0.4928770658866692,0.9999437354947618
11-13-19-36-37,genetic_population,101.0,True,1493.6055510537594,1.491918696339816,7.838479565544922,0.8650239144417783,0.49147069693261414,0.9999438960391629
2-14-21-27-36,genetic_population,101.0,True,3996.747567751403,4.058934778073214,17.980072813571947,0.5789514372194463,1.1916596472108818,0.9998639657936974
20-27-34-35-36,genetic_population,101.0,True,1261.009313697548,1.4510025997043785,6.1553715436504195,0.8865185836446201,0.42907040519688777,0.9999510193601373
10-14-15-20-27,genetic_population,101.0,True,1329.8843287035397,1.4309627601216999,6.854451308187537,0.8809503414022454,0.4281001532331435,0.9999511301194939
10-13-20-27-36,genetic_population,101.0,True,1187.6634661077383,1.3174947978981508,5.904242994499217,0.8957034034210698,0.3861464703459951,0.9999559193527002
