seed,generation,generation_best_objective,generation_best_open_branches,global_best_objective,global_best_open_branches,evaluated_unique_candidates
303,9,781.8991482038355,11-28-32-33-34,781.8991482038355,11-28-32-33-34,1191
303,10,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1197
303,11,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1209
303,12,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1218
303,13,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1224
303,14,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1229
303,15,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1233
303,16,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1240
303,17,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1248
303,18,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1255
404,0,835.1466391402871,10-14-27-30-33,835.1466391402871,10-14-27-30-33,1334
404,1,793.244188379897,10-13-27-31-33,793.244188379897,10-13-27-31-33,1354
404,2,793.244188379897,10-13-27-31-33,793.244188379897,10-13-27-31-33,1376
404,3,793.244188379897,10-13-27-31-33,793.244188379897,10-13-27-31-33,1389
404,4,793.244188379897,10-13-27-31-33,793.244188379897,10-13-27-31-33,1400
404,5,786.5687289284995,10-13-28-31-33,786.5687289284995,10-13-28-31-33,1413
404,6,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1422
404,7,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1434
404,8,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1442
404,9,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1452
404,10,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1457
404,11,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1465
404,12,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1471
404,13,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1479
404,14,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1485
404,15,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1496
404,16,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1505
404,17,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1515
404,18,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1521
505,0,913.4563654198975,9-14-20-27-31,913.4563654198975,9-14-20-27-31,1594
505,1,874.5881450981182,7-11-14-27-32,874.5881450981182,7-11-14-27-32,1615
505,2,783.1636783890217,11-27-31-33-34,783.1636783890217,11-27-31-33-34,1636
505,3,783.1636783890217,11-27-31-33-34,783.1636783890217,11-27-31-33-34,1653
505,4,783.1636783890217,11-27-31-33-34,783.1636783890217,11-27-31-33-34,1667
505,5,783.1636783890217,11-27-31-33-34,783.1636783890217,11-27-31-33-34,1676
505,6,760.3659689433294,9-14-27-31-33,760.3659689433294,9-14-27-31-33,1682
505,7,760.3659689433294,9-14-27-31-33,760.3659689433294,9-14-27-31-33,1694
505,8,760.3659689433294,9-14-27-31-33,760.3659689433294,9-14-27-31-33,1706
505,9,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1718
505,10,759.2064949410603,10-14-28-31-33,759.2064949410603,10-14-28-31-33,1730
505,11,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1739
505,12,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1745
505,13,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1753
505,14,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1764
505,15,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1774
505,16,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1782
505,17,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1788
505,18,751.4529623146632,9-14-28-31-33,751.4529623146632,9-14-28-31-33,1794
